X,Y,OBJECTID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
131.866666667,33.083333333,53,62170,61100,TSUKUMI KO,JP,33.083333,131.866667,33,5,N,131,52,E,159,97278,V,CB,F,N,N,N,Y, ,A,A,F, ,2,L,Y, ,Y,N,Y,N,Y,Y,Y, ,Y,Y, , , , ,Y,Y, ,Y,Y, , , , ,Y, , ,N, , ,Y, , ,Y,Y,Y, , , , , ,Y,Y, , , ,C, , 
131.933333333,32.966666667,54,62175,61100,SAIKI KO,JP,32.966667,131.933333,32,58,N,131,56,E,159,97278,S,CB,F,Y,Y, , ,N,J,D,K, ,2,M, , ,Y, ,Y,N,Y, , , ,Y,Y, ,Y,Y, ,Y,Y,Y, ,Y,Y, , , ,Y, , , , , ,Y,Y,Y, , , , , , , ,Y,Y,Y, , , ,C, , 
131.666666667,32.4333333330001,55,62190,61100,HOSOSHIMA KO,JP,32.433333,131.666667,32,26,N,131,40,E,158,97320,V,CB,F,N,Y,N,Y, ,K,G,K,K,2,L, , ,Y,N,Y,N,Y, , ,Y,Y,Y, ,Y, , ,Y,Y,N,Y,Y, , , , ,Y,Y, ,N,Y,Y,Y, , ,Y,Y,Y, , , , ,Y,Y,Y, , , ,C,M,S
130.566666667,31.583333333,56,62220,61100,KAGOSHIMA KO,JP,31.583333,130.566667,31,35,N,130,34,E,158,97343,M,CN,G,Y,Y,N,Y, ,J,A,H, ,2,L,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y, ,Y, , ,Y,Y,Y,Y,Y, , , , ,Y, , ,Y,Y,Y, , , ,Y,Y,Y, , , ,Y,Y,Y,Y, ,Y,Y,C,S,S
131.1,31.466666667,57,62224,61100,SHIBUSHI WAN,JP,31.466667,131.1,31,28,N,131,6,E,158,97341,S,CB,F, ,Y, , ,Y,K,B,J, ,2,L,N, , ,N,Y,N,Y, ,Y, ,Y,Y, ,Y, , , ,Y, ,Y, , , , , ,Y, , , , ,Y, , ,Y, , , , , , , , ,Y,N, , , ,C, ,S
130.55,31.3833333330001,58,62225,61100,KIIRE,JP,31.383333,130.55,31,23,N,130,33,E,158,97342,V,OR,F,N,N,N,Y,Y,A,A,A,A,3,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y, , ,Y, ,Y,Y,Y,Y, , ,Y, , ,Y, , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,C, ,S
130.383333333,32.2,59,62250,61100,MINAMATA KO,JP,32.2,130.383333,32,12,N,130,23,E,158,97383,V,CB,F, , , ,Y, ,F,K,K, ,2,L,Y, , , , ,N,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, , , , , ,Y,Y, , , ,C, ,S
130.533333333,32.5000000000001,60,62255,61100,YATSUSHIRO KO,JP,32.5,130.533333,32,30,N,130,32,E,158,97383/5,S,RN,G, , , ,Y,Y,J,J,H,N,4,L, ,Y, ,N,Y,N,Y, , , ,Y,Y, ,Y, , ,Y,Y,Y,Y, , , , , ,Y, , , ,Y,Y, , , ,Y,Y,Y, , , , ,Y,Y,Y, , , ,C, ,S
130.466666667,32.6000000000001,61,62280,61100,MISUMI KO,JP,32.6,130.466667,32,36,N,130,28,E,158,97389,S,CN,F,Y,N,N,Y, ,J,G,L, ,3,L,Y,Y,Y,N,Y,N,Y, , , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N,Y, , , ,Y,Y,Y,Y, , , , ,Y,Y,Y, ,N,N,C, ,M
130.416666667,33.0000000000001,62,62290,61100,MIIKE KO,JP,33,130.416667,33,0,N,130,25,E,158,97386,S,CB,G, , , ,Y,Y,M,H,K,M,4,L,Y, ,Y,Y,Y,Y,Y, ,Y,N,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y, , , , ,Y,N, ,N,Y,Y,Y, ,Y,Y,Y,Y, , , , ,Y,Y,Y, , , ,C, ,S
129.85,32.716666667,63,62360,61100,NAGASAKI,JP,32.716667,129.85,32,43,N,129,51,E,159,97391,L,CN,F,N,N,N,Y,Y,H,A,G,J,3,L,Y, ,Y,N,Y,N,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y, , ,Y,Y, , , ,Y,Y, , , ,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,A,L, 
129.716666667,33.1666666670001,64,62380,61100,SASEBO,JP,33.166667,129.716667,33,10,N,129,43,E,159,97400,M,CN,G,N,N,N,Y,N,J,A,J,H,3,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,Y, , , ,Y,Y, , , , ,Y,Y, , ,Y,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,A,L, 
129.883333333,33.283333333,65,62400,61100,IMARI,JP,33.283333,129.883333,33,17,N,129,53,E,159,97410/20,V,RN,F, , , , , ,G,E,K,G,2,L,Y, , , ,Y,Y,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y, ,Y, ,Y,Y, , ,Y, , , , , , , , , , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,S
129.966666667,33.4833333330001,66,62420,61100,KARATSU,JP,33.483333,129.966667,33,29,N,129,58,E,159,97412,S,CN,G, ,Y, ,Y, ,M,K,L,J,2,L,Y, ,Y, ,Y,N,Y, ,Y, ,N,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,N, , , , , , , , , , , , , ,Y,Y, , , ,C, ,S
130.4,33.6000000000001,67,62430,61100,HAKATA,JP,33.6,130.4,33,36,N,130,24,E,159,97421,M,CB,G,Y,N,N,Y, ,G,H,G,N,2,L,Y, ,Y,N,Y,N,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y,Y, , ,Y, ,Y, , , , , ,Y,Y,Y, , ,C, ,M
129.3,34.2,68,62440,61100,IZUHARA,JP,34.2,129.3,34,12,N,129,18,E,159,97420,V,CN,F,Y,Y, ,Y,N,G,G,M, ,4,L,Y, ,Y,N, , ,N, , , ,N,Y,Y, ,Y, ,N, , , ,Y, , , , ,Y, , , , , , , , , , ,N, , , , ,Y,Y,Y, , , ,C, , 
127.9,26.4166666670001,69,62495,62470,KIN WAN,JP,26.416667,127.9,26,25,N,127,54,E,158,97472,V,OR,P,N,Y,N,Y,Y,A,A,F,A,2,L,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y,Y, ,Y,Y, ,Y,Y,N,Y,Y,Y, , , ,Y, , ,Y, , , , , , , ,Y, , ,Y,Y,Y,Y,Y, , , ,C, , 
127.683333333,26.216666667,70,62500,62470,NAHA KO,JP,26.216667,127.683333,26,13,N,127,41,E,158,97465,S,CB,G,N,N,N,Y, ,H,H,G,M,2,L, , ,Y,Y,Y,Y,Y, ,Y,N,Y,Y, ,Y,Y,Y,Y,Y,Y, ,Y,Y, , , ,Y, , , ,Y,Y,Y, ,Y,Y,Y,Y, , , , , ,Y,Y, , , ,C, , 
125.283333333,24.8000000000001,71,62510,62470,HIRARA KO,JP,24.8,125.283333,24,48,N,125,17,E,158,97481,V,CN,F,Y,Y, , , ,L,A,L, ,1, , , , , , , , , , , , ,Y, , , ,Y, , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , , , ,D, , 
124.166666667,24.333333333,72,62520,62470,ISHIGAKI,JP,24.333333,124.166667,24,20,N,124,10,E,158,97483,V,OR,F, , , ,Y, ,L,B,K, ,1,M, , , , , , ,N,Y, , , ,Y, , , ,Y, , ,Y, ,Y, , , , ,Y, , , , , , , , , , , , , , , , , , , , , ,D, , 
143.2,59.3666666670001,73,62540,62530,OKHOTSK IY REYD,RU,59.366667,143.2,59,22,N,143,12,E,155,96441,V,RN,F,Y,Y,Y,Y, ,O,M,O, ,2, ,N, , , , ,Y,Y, , , ,Y, , , , , ,Y, ,Y, , ,Y, , , ,Y, , , , ,Y, , , , ,Y, , , , , , , , , , , ,D, , 
130.816666667,33.9,74,62120,61100,WAKAMATSU KO,JP,33.9,130.816667,33,54,N,130,49,E,159,95342,L,CN,F, ,Y, ,Y,Y,K,D,E, ,1,L, ,Y,Y, ,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y, , , , ,Y,Y, ,N, , ,Y,Y,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y, , ,C,S,M
131.4,34.4166666670001,75,61720,61100,HAGI KO,JP,34.416667,131.4,34,25,N,131,24,E,159,95320,V,CN,F, , , , , ,M,E,M, ,0, ,N,N,Y, ,Y,N,Y, , , ,Y,Y,Y, , , ,Y, , , ,Y, , , , ,Y, , , , , , , , , , , , , , , ,Y,Y,Y,Y, , ,C, , 
132.083333333,34.9,76,61730,61100,HAMADA KO,JP,34.9,132.083333,34,54,N,132,5,E,159,95320,V,CB,G, , , , , ,L,H,H, ,1,L, , ,Y, ,Y,N,Y, , ,N,Y,Y, ,Y,Y, ,N,Y,Y, ,Y,Y, , , ,Y, , , ,N,N,N, , , ,Y,Y, , , , , ,Y,Y,Y, , ,C,S, 
133.25,35.5500000000001,77,61750,61100,SAKAI KO,JP,35.55,133.25,35,33,N,133,15,E,159,95300,S,CN,F,N,N,N,Y,Y,K,J,H,L,2,L,Y, ,Y,N,Y,N,Y, ,N, ,Y,Y, ,Y,Y,Y,Y, ,Y,Y,Y, , , , ,Y, , ,Y,Y, , , , , ,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,B,M, 
135.2,35.533333333,78,61790,61100,MIYAZU,JP,35.533333,135.2,35,32,N,135,12,E,159,95280/5,M,CN,F, , , ,Y, ,K,G,N, ,1,L,Y, ,Y, ,Y,N,Y, ,Y, ,Y,Y, ,Y,Y, , ,Y, ,Y,Y, , , , ,Y, , , ,N,N,N, , , , ,Y, , , , , ,Y,Y, , , ,C, ,S
135.333333333,35.516666667,79,61800,61100,MAIZURU KO,JP,35.516667,135.333333,35,31,N,135,20,E,159,95282,S,CN,F,N,N,N,Y,Y,K,D,J, ,0,L, , ,Y,N,Y,N,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N,Y,Y, , , ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,L, 
136.6,36.6166666670001,80,61822,61100,KANAZAWA,JP,36.616667,136.6,36,37,N,136,36,E,159,95276,S,RB,F, , , , ,N,K,J,N,M,4,L, , , , ,Y,N,Y, , , ,Y,Y, ,Y, , ,Y,Y,Y, ,Y, , , , ,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y, , , , , ,Y,Y, , , ,C, , 
136.983333333,37.0500000000001,81,61840,61100,NANAO KO,JP,37.05,136.983333,37,3,N,136,59,E,159,95270,S,CN,G, , , , , ,K,E,K,G,1,L,Y, ,Y, ,Y,Y,Y, , , ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , , ,Y,Y, , ,Y,Y, ,Y, , , , ,Y,Y,Y, , , ,C, ,S
139.05,37.9166666670001,82,61870,61100,NIIGATA KO,JP,37.916667,139.05,37,55,N,139,3,E,159,95264,M,RB,F,N,N,N,Y, ,K,A,G,G,0,L,N,Y,Y,N,Y,N,Y, ,Y, ,Y,Y, , , , ,Y, ,Y,Y,Y, , , , ,Y,N, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y, ,Y,Y, ,Y,Y, ,Y,Y,C,M,S
138.566666667,38.083333333,83,61890,61100,RYOTU KO,JP,38.083333,138.566667,38,5,N,138,34,E,159,95261,V,CN,F, ,Y, , ,Y,D,A,M,K,1,L, , , , , , , , , , , , , , , ,Y, , , , , ,Y, , , ,Y, , , , , , , , , , , , , , , , ,Y,Y, , , , , , 
139.816666667,38.9333333330001,84,61900,61100,SAKATA KO,JP,38.933333,139.816667,38,56,N,139,49,E,159,95258,S,CT,F, ,Y, ,Y, ,K,A,H,M,1,L, ,Y,Y, ,Y,N,Y, ,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y, ,Y, , , , ,Y,Y,Y, , , ,Y,Y,Y,Y,Y, ,B, ,S
140.0,39.833333333,85,61910,61100,AKITA-FUNAKAWA KO,JP,39.833333,140,39,50,N,140,0,E,159,95262,V,CB,P,Y,Y,N,Y, ,H,H,H,D,1,L,Y,Y,Y,N,Y,N,Y, ,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,N, ,Y, , , ,Y, ,Y,Y, , , ,Y,Y,Y, , , ,C, ,S
135.35,34.466666667,86,61935,61100,HANNAN KO,JP,34.466667,135.35,34,28,N,135,21,E,159,97225,S,CN,F, , , , , ,J,E,J,K,2,M, , , , ,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y,Y,Y, ,Y, , , , ,Y, , , ,Y, , , , ,Y, , , , , , ,Y,Y,Y, , , ,C,S, 
134.05,34.3500000000001,87,61940,61100,TAKAMATSU,JP,34.35,134.05,34,21,N,134,3,E,159,97234,V,CB,F, , , ,Y, ,K,K,J,M,2,L, ,Y, , ,Y,N,Y, , ,N,Y,N, , , , ,Y,Y, ,Y,Y, , , , ,Y,Y, ,N, ,Y, , , ,Y,Y,Y,Y, , , , ,Y,Y, , , ,C,S,S
134.6,34.016666667,88,61960,61100,KOMATSUSHIMA,JP,34.016667,134.6,34,1,N,134,36,E,159,97202,S,CB,F,N,N,N,Y, ,L,K,J, ,2, ,Y,Y,Y,N,Y,N,Y, , , ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y, , , , ,Y, , , ,Y,Y, , , ,Y,Y,Y,Y, , , , ,Y,Y, , , ,C, ,S
134.666666667,33.8666666670001,89,61965,61100,TACHIBANA,JP,33.866667,134.666667,33,52,N,134,40,E,159,97200,V,CB,P,N,Y,N,Y, ,K,K,K, ,2,L,Y, ,N, ,Y,N,Y, ,Y, ,Y,Y, ,Y, , ,Y,Y, , ,Y, , , , , , , , , , , , , , , ,Y, , , , , ,Y,Y, , , ,C, , 
133.566666667,33.5000000000001,90,61970,61100,KOCHI KO,JP,33.5,133.566667,33,30,N,133,34,E,158,97303,M,CN,P, ,Y, ,Y,Y,L,L,J, ,2,M, ,Y, , ,Y,N,Y, , , ,Y,Y, ,Y,Y,Y,Y, ,Y, ,Y, , , , ,Y, , ,N, ,Y,Y, , ,Y,Y,Y, , ,Y,Y,Y,Y,Y, , , ,C, , 
133.3,33.3833333330001,91,61980,61100,SUSAKI KO,JP,33.383333,133.3,33,23,N,133,18,E,158,97300,V,CB,F, , , ,Y,Y,L,J,G,N,2,L,Y, ,Y, ,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y, , , , ,Y, , , , , , , , , , ,Y, , , , ,Y,Y,N, , , ,N, ,S
132.566666667,33.216666667,92,62010,61100,UWAJIMA KO,JP,33.216667,132.566667,33,13,N,132,34,E,159,97278,V,CN,P,Y,Y, , , ,B,H,M, ,2, ,Y, ,Y, , , , , , , , , , , , , , , , , , ,Y, , , , , , , , , , , , , , , , , , , ,Y,Y,Y, , , ,C, , 
132.416666667,33.45,93,62020,61100,YAWATAHAMA,JP,33.45,132.416667,33,27,N,132,25,E,159,97281,V,CN,G,N,N,N,Y, ,H,F,M, ,2,M, , ,Y,N,Y,Y,Y, ,Y, ,Y,Y, ,Y, , ,Y,Y, ,Y,Y, ,Y, , ,Y, , ,N, ,Y, , , , ,Y,Y, , , , , , ,N, , , ,B,S,S
132.7,33.8500000000001,94,62030,61100,MATSUYAMA,JP,33.85,132.7,33,51,N,132,42,E,159,97241,S,CB,F,Y,Y,N,Y, ,K,G,H,J,3,L,Y,Y,Y,N,Y,N,Y, ,Y, ,Y,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , , , ,Y, , ,Y,N,N,N,N,N,N,N,Y,N,N,N,N, ,Y,Y, , , ,C, ,S
132.833333333,34.033333333,95,62060,61100,KIKUMA KO,JP,34.033333,132.833333,34,2,N,132,50,E,159,97261/6,V,CB,F, ,Y,N,Y, ,A,A,F,A,0,L,Y, ,Y,N,Y,N,Y, ,Y,N,Y,Y, ,Y, , ,Y,Y,Y,Y, ,Y, , , ,Y, , ,N, , , , , , , ,Y,N,N, , , ,Y,Y, , , ,N, ,S
130.866666667,33.966666667,96,62065,61100,MUTUREZIMA KO,JP,33.966667,130.866667,33,58,N,130,52,E,159,97287,S,OR,P, , , ,Y, ,F,A, ,E,7,L, , , , ,Y,N,Y, ,Y, ,Y, , , , , , ,Y, , ,Y, , , , , , , ,N, , , , , , , , , , , , ,N,Y,Y, ,Y,Y, , , 
133.016666667,34.0666666670001,97,62070,61100,IMABARI KO,JP,34.066667,133.016667,34,4,N,133,1,E,159,97262,S,CB,F,N,N,N,Y, ,L,E,H, ,3,M,Y, ,Y,N,Y,N,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y,Y, , , ,Y, , ,N, ,Y,Y, , , ,Y,Y, , , , ,Y,Y,Y, , , ,C,M,S
133.283333333,33.9833333330001,98,62080,61100,NIIHAMA,JP,33.983333,133.283333,33,59,N,133,17,E,159,97244,S,CB,F, , , , ,Y,M,D,G, ,3,L,Y, ,Y, ,Y,N,Y, ,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y, ,Y,Y, , , ,Y, , ,N,Y,Y, ,Y, , ,Y,Y,Y, , , , ,Y,Y, , ,N,C, ,S
133.55,34.0000000000001,99,62085,61100,MISHIMA-KAWANOE KO,JP,34,133.55,34,0,N,133,33,E,159,97235,S,CN,F, ,Y, ,Y,Y,K,E,G,L,4,L, , ,Y,N,Y,N,Y, , , ,Y,Y, ,Y, , , ,Y, ,Y, , , , , ,Y, , , , , ,N, , , , , , , , , ,Y,Y,Y, , , ,C, ,S
133.783333333,34.3000000000001,100,62100,61100,MARUGAME KO,JP,34.3,133.783333,34,18,N,133,47,E,159,97236,V,CB,F, , , , , ,J, ,K, ,6,L,Y, ,Y, ,Y,N,Y, , , ,Y,Y, , , , , ,Y, ,Y,Y, , , , ,Y, , , ,Y, , , , , ,Y,Y, , , , , ,Y,Y, , , ,C,M, 
131.233333333,33.9333333330001,101,61690,61100,UBE KO,JP,33.933333,131.233333,33,56,N,131,14,E,159,97251,M,CB,F,N,N,N,N,Y,J,M,H,C,4,L, , ,Y,N,Y,N,Y, ,Y, ,Y,Y,Y, , , ,Y,Y,Y,Y,Y,Y,Y, , ,Y, , ,Y, ,Y, , , ,Y,Y,Y, , , , , ,Y,Y,Y, , ,C,S,M
139.716666667,35.2333333330001,102,61410,61100,URAGA KO,JP,35.233333,139.716667,35,14,N,139,43,E,158,97144,V,CN,F, , , , , ,F,A, , ,1,M, , , , , , ,Y, ,Y, , , , , ,Y,Y, , , ,Y,Y, , , , ,Y, , , , , ,Y, ,Y, , ,Y, , , , ,Y,Y, , , , ,A,M, 
138.7,35.1333333330001,103,61415,61100,TAGONOURA KO,JP,35.133333,138.7,35,8,N,138,42,E,158,97164/5,M,RB,G, , , ,Y,Y,L, ,J,L,1,L,Y, , , ,Y,N,Y, ,Y, ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,Y, , , ,Y,N, ,N,Y,Y, , , , , ,Y,Y,Y,Y,Y, ,Y,Y, , , ,C,M,M
138.95,34.6666666670001,104,61420,61100,SHIMODA KO,JP,34.666667,138.95,34,40,N,138,57,E,158,97166/7,V,CB,F,N,N,N,Y, ,O,N,N, ,1, , , , , ,Y,N,Y,Y, ,Y,Y, , , ,Y,Y, ,Y,Y, ,Y,Y, , , ,Y,Y, , ,Y,Y, , , , , ,Y, , , , ,Y,Y,Y,Y, , ,C,S, 
138.233333333,34.6000000000001,105,61425,61100,OMAEZAKI KO,JP,34.6,138.233333,34,36,N,138,14,E,158,97159,S,CB,G, , , ,Y, ,J,L,H,N,2,M,N, , , ,Y,N,Y, , , ,Y,Y, ,Y, , ,Y,Y, , ,Y,N, , , , , , , ,Y,Y,N,N,N,Y,N,Y, , , , , ,Y,Y, , , ,C, , 
138.5,35.016666667,106,61460,61100,SHIMIZU KO,JP,35.016667,138.5,35,1,N,138,30,E,158,97163,S,CN,F,N,N,N,Y,N,J,A,G,C,2,L,Y,Y,Y, ,Y,N,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y, ,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,C,S,S
136.95,34.8500000000001,107,61470,61100,KINUURA KO,JP,34.85,136.95,34,51,N,136,57,E,158,97181,S,RN,F,N,N,N,Y,Y,J,G,J,H,2,L,Y, ,Y,N,Y,Y,Y,Y,Y,N,Y,Y, ,Y,Y, ,Y,Y, ,Y,Y,Y, , , ,Y, , ,Y, , , , , , , ,Y,N,N,N,N,Y,Y,Y, , , ,C, ,S
137.216666667,34.8166666670001,108,61475,61100,GAMAGORI KO,JP,34.816667,137.216667,34,49,N,137,13,E,158,97188,S,OR,G, , , ,Y, ,K,J,K,N,2,L, , ,Y,N,Y,Y,Y, , , ,Y,Y, ,Y, , ,Y, ,Y, ,Y,N,Y, , ,Y,Y, ,N,Y,Y, , ,Y,Y, ,Y, , , , ,Y,Y,Y, , , ,C, ,S
136.866666667,35.0666666670001,109,61480,61100,NAGOYA KO,JP,35.066667,136.866667,35,4,N,136,52,E,158,97184,L,CB,G,N,N,N,Y,Y,F,F,F,G,2,L,Y,Y,Y,Y,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, , ,Y,Y, ,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,A,S,M
136.633333333,34.966666667,110,61490,61100,YOKKAICHI,JP,34.966667,136.633333,34,58,N,136,38,E,158,97187/3,M,CB,G,Y,Y,N,Y,Y,J,H,G,B,2,L,Y,Y,Y,N,Y,Y,Y, ,Y, ,Y,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y, , ,Y,Y, ,Y, , ,Y,Y,Y,Y, ,Y,Y, , , , ,Y,Y,Y, , ,C, ,M
136.566666667,34.6000000000001,111,61495,61100,MATSUSAKA,JP,34.6,136.566667,34,36,N,136,34,E,158,97181,S,CN,F, ,Y, ,Y, ,M,J,M, ,3, ,Y, , ,N,Y,Y,Y, , , ,Y,Y, , , , , ,Y, ,Y, , , , , ,Y, , , , , , , , , ,Y, , , , , , ,Y, , , , , , ,S
136.85,34.4833333330001,112,61500,61100,TOBA,JP,34.483333,136.85,34,29,N,136,51,E,158,97182,S,CN,F,N,Y,N,Y, ,L,G,N, ,4, ,Y, , , ,Y,Y,Y, , , , , , , , , , , , ,Y,Y,Y, , , ,Y,Y, ,N, , , , , , , , , , , , , ,Y, , , , ,D,S,S
136.216666667,34.0666666670001,113,61515,61100,OWASE KO,JP,34.066667,136.216667,34,4,N,136,13,E,158,97205,V,CN,F,N,N,N,Y, ,C,A,N,E,1,L,Y, ,Y,N,Y,N,Y, ,Y, ,Y,Y, ,Y,Y, ,Y,Y,N,Y,Y, , , , ,Y, , , , , , , , , , , , , , , , ,Y,Y, , , ,C, ,S
135.366666667,33.716666667,114,61540,61100,TANABE KO,JP,33.716667,135.366667,33,43,N,135,22,E,158,97200,V,CN,F,Y,Y,N,Y, ,K,A,N, ,2,M, , ,Y,N,Y,N,Y,Y, , ,Y,Y, , ,Y, ,Y,Y,Y, ,Y,Y, , , ,Y, , , , , ,N, , , , ,Y, , , , , ,Y,Y, , , ,C, , 
135.133333333,34.2,115,61545,61100,WAKAYAMA-SHIMOTSU KO,JP,34.2,135.133333,34,12,N,135,8,E,159,97224,L,CB,F,N,Y,N,Y,Y,J,A,G,A,2,L, , ,Y,N,Y,N,Y, ,Y, ,Y,Y, ,Y,Y,Y,Y,Y,Y,Y,Y, , , , ,Y,Y, ,Y,Y,Y, ,Y, ,Y, ,Y, , , , ,Y,Y,Y,Y, , ,C, ,S
135.433333333,34.5500000000001,116,61547,61100,SAKAI-SENBOKU,JP,34.55,135.433333,34,33,N,135,26,E,159,97226,M,CB,G,Y, , , ,Y,F,K,E,D,1,M, , ,Y,N,Y,Y,Y, ,Y, ,Y,Y, ,Y, , ,Y,Y,Y,Y,Y,N, , , ,Y, , ,Y,Y, , , , , , ,Y,N,N, , , ,Y,Y,Y, , ,C,M,S
135.383333333,34.7,117,61555,61100,AMAGASAKI,JP,34.7,135.383333,34,42,N,135,23,E,159,97245,S,CT,F,N,N,N,Y,Y,K,J,K,K,2,M,Y, ,Y,N,Y,Y,Y, , , ,Y,Y, ,Y,Y, ,Y,Y,Y, ,Y,Y,Y, , ,Y, , ,Y,Y,Y, , , , ,Y,Y, , , , ,Y,Y,Y,Y, , ,C, , 
135.183333333,34.65,118,61560,61100,KOBE,JP,34.65,135.183333,34,39,N,135,11,E,159,97230,L,OR,G,N,N,N,Y, ,G,F,G,G,2,L, ,Y,Y,Y,Y,Y,Y, , ,N,Y,Y, ,Y, , ,Y,Y,Y,Y,Y, ,Y, , ,Y,Y, ,Y,Y,Y,Y, , ,Y,Y,Y,Y,Y,Y,Y, ,Y,Y,Y,Y,Y,A,L,S
134.633333333,34.7500000000001,119,61567,61100,HIMEJI,JP,34.75,134.633333,34,45,N,134,38,E,159,97231,M,CB,F,N,N,N, , ,F,F,H,C,1,L, , ,Y,N,Y,N,Y, , ,N,Y,Y, ,Y,N, ,Y,Y, ,Y,Y,N, , , , , , ,Y,Y,Y, ,Y, ,Y,Y,Y, , , , , ,Y,Y, ,Y,Y,C, ,S
134.466666667,34.783333333,120,61570,61100,AIOI,JP,34.783333,134.466667,34,47,N,134,28,E,159,97219,V,CN,F,N,N,N,Y,Y,M,M,N, ,1,L,Y, ,Y,N,Y, ,Y, ,Y, ,Y,Y, , , , ,Y,Y, , , ,Y, , , ,Y, , ,Y, , ,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,L,L
134.833333333,34.7,121,61573,61100,KAKOGAWA,JP,34.7,134.833333,34,42,N,134,50,E,159,97204/6,V,CB,F,N,N,N,Y, ,J,L,N,F,0,M, , ,Y,N,Y,N,Y, , , ,Y,Y, , , ,Y,Y, , ,Y,Y, , , , , , , ,Y, , , , , , , , , , , , , ,Y,Y, , , , , ,S
